#HD009051                                                    
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   3884.34   10.503  2.74
   3887.08   10.436  2.74
   3889.82   10.443  2.74
   3892.56   10.362  2.74
   3895.30   10.302  2.74
   3898.04   10.283  2.74
   3900.78   10.266  2.74
   3903.52   10.281  2.74
   3906.26   10.286  2.74
   3909.00   10.268  2.74
   3911.74   10.210  2.74
   3914.48   10.206  2.74
   3917.22   10.255  2.74
   3919.96   10.311  2.74
   3922.70   10.375  2.74
   3925.44   10.427  2.74
   3928.18   10.679  2.74
   3930.92   11.205  2.74
   3933.66   11.729  2.74
   3936.40   11.528  2.74
   3939.14   10.909  2.74
   3941.88   10.539  2.74
   3944.62   10.391  2.74
   3947.36   10.285  2.74
   3950.10   10.238  2.74
   3952.84   10.211  2.74
   3955.58   10.189  2.74
   3958.32   10.201  2.74
   3961.06   10.275  2.74
   3963.80   10.552  2.74
   3966.54   11.017  2.74
   3969.28   11.447  2.74
   3972.02   11.024  2.74
   3974.76   10.486  2.74
   3977.50   10.246  2.74
   3980.24   10.203  2.74
   3982.98   10.070  2.74
   3985.72   10.057  2.74
   3988.46   10.003  2.74
   3991.20    9.992  2.74
   3993.94    9.985  2.74
   3996.68   10.016  2.74
   3999.42   10.017  2.74
   4002.16    9.961  2.74
   4004.90    9.968  2.74
   4007.64    9.999  2.74
   4010.38    9.942  2.74
   4013.12    9.921  2.74
   4015.86    9.922  2.74
   4018.60    9.920  2.74
   4021.34    9.914  2.74
   4024.08    9.916  2.74
   4026.82    9.907  2.74
   4029.56    9.914  2.74
   4032.30    9.971  2.74
   4035.04    9.952  2.74
   4037.78    9.890  2.74
   4040.52    9.870  2.74
   4043.26    9.916  2.74
   4046.00    9.957  2.74
   4048.74    9.913  2.74
   4051.48    9.875  2.74
   4054.22    9.875  2.74
   4056.96    9.892  2.74
   4059.70    9.880  2.74
   4062.44    9.880  2.74
   4065.18    9.922  2.74
   4067.92    9.891  2.74
   4070.66    9.863  2.74
   4073.40    9.888  2.74
   4076.14    9.907  2.74
   4078.88    9.943  2.74
   4081.62    9.865  2.74
   4084.36    9.857  2.74
   4087.10    9.843  2.74
   4089.84    9.785  2.74
   4092.58    9.795  2.74
   4095.32    9.818  2.74
   4098.06    9.867  2.74
   4100.80    9.953  2.74
   4103.54    9.995  2.74
   4106.28    9.873  2.74
   4109.02    9.843  2.74
   4111.76    9.827  2.74
   4114.50    9.800  2.74
   4117.24    9.788  2.74
   4119.98    9.824  2.74
   4122.72    9.828  2.74
   4125.46    9.822  2.74
   4128.20    9.821  2.74
   4130.94    9.835  2.74
   4133.68    9.851  2.74
   4136.42    9.820  2.74
   4139.16    9.770  2.74
   4141.90    9.794  2.74
   4144.64    9.839  2.74
   4147.38    9.806  2.74
   4150.12    9.812  2.74
   4152.86    9.823  2.74
   4155.60    9.838  2.74
   4158.34    9.806  2.74
   4161.08    9.765  2.74
   4163.82    9.755  2.74
   4166.56    9.756  2.74
   4169.30    9.777  2.74
   4172.04    9.829  2.74
   4174.78    9.863  2.74
   4177.52    9.831  2.74
   4180.26    9.804  2.74
   4183.00    9.790  2.74
   4185.74    9.802  2.74
   4188.48    9.800  2.74
   4191.22    9.787  2.74
   4193.96    9.781  2.74
   4196.70    9.811  2.74
   4199.44    9.824  2.74
   4202.18    9.819  2.74
   4204.92    9.803  2.74
   4207.66    9.779  2.74
   4210.40    9.749  2.74
   4213.14    9.769  2.74
   4215.88    9.800  2.74
   4218.62    9.781  2.74
   4221.36    9.745  2.74
   4224.10    9.813  2.74
   4226.84    9.878  2.74
   4229.58    9.802  2.74
   4232.32    9.761  2.74
   4235.06    9.776  2.74
   4237.80    9.806  2.74
   4240.54    9.779  2.74
   4243.28    9.758  2.74
   4246.02    9.768  2.74
   4248.76    9.811  2.74
   4251.50    9.802  2.74
   4254.24    9.758  2.74
   4256.98    9.771  2.74
   4259.72    9.788  2.74
   4262.46    9.780  2.74
   4265.20    9.732  2.74
   4267.94    9.755  2.74
   4270.68    9.813  2.74
   4273.42    9.848  2.74
   4276.16    9.819  2.74
   4278.90    9.770  2.74
   4281.64    9.819  2.74
   4284.38    9.800  2.74
   4287.12    9.869  2.74
   4289.86    9.886  2.74
   4292.60    9.835  2.74
   4295.34    9.881  2.74
   4298.08   10.012  2.74
   4300.82   10.131  2.74
   4303.56   10.161  2.74
   4306.30   10.155  2.74
   4309.04   10.200  2.74
   4311.78   10.143  2.74
   4314.52    9.899  2.74
   4317.26    9.681  2.74
   4320.00    9.650  2.74
   4322.74    9.749  2.74
   4325.48    9.824  2.74
   4328.22    9.704  2.74
   4330.96    9.645  2.74
   4333.70    9.642  2.74
   4336.44    9.692  2.74
   4339.18    9.825  2.74
   4341.92    9.841  2.74
   4344.66    9.687  2.74
   4347.40    9.642  2.74
   4350.14    9.653  2.74
   4352.88    9.723  2.74
   4355.62    9.688  2.74
   4358.36    9.664  2.74
