#HD26169                                                     
#                                                            
#  BESSELL 2008 from Heap-Lindler STIS standards             
# wavelength  ABmag  band
   3960.00    9.780  2.00
   3962.00    9.824  2.00
   3964.00    9.935  2.00
   3966.00   10.172  2.00
   3968.00   10.505  2.00
   3970.00   10.643  2.00
   3972.00   10.388  2.00
   3974.00   10.062  2.00
   3976.00    9.866  2.00
   3978.00    9.777  2.00
   3980.00    9.749  2.00
   3982.00    9.748  2.00
   3984.00    9.744  2.00
   3986.00    9.730  2.00
   3988.00    9.711  2.00
   3990.00    9.698  2.00
   3992.00    9.689  2.00
   3994.00    9.688  2.00
   3996.00    9.700  2.00
   3998.00    9.711  2.00
   4000.00    9.708  2.00
   4002.00    9.693  2.00
   4004.00    9.686  2.00
   4006.00    9.687  2.00
   4008.00    9.683  2.00
   4010.00    9.670  2.00
   4012.00    9.662  2.00
   4014.00    9.664  2.00
   4016.00    9.665  2.00
   4018.00    9.662  2.00
   4020.00    9.657  2.00
   4022.00    9.659  2.00
   4024.00    9.665  2.00
   4026.00    9.665  2.00
   4028.00    9.663  2.00
   4030.00    9.670  2.00
   4032.00    9.686  2.00
   4034.00    9.691  2.00
   4036.00    9.672  2.00
   4038.00    9.642  2.00
   4040.00    9.624  2.00
   4042.00    9.628  2.00
   4044.00    9.647  2.00
   4046.00    9.660  2.00
   4048.00    9.650  2.00
   4050.00    9.627  2.00
   4052.00    9.612  2.00
   4054.00    9.612  2.00
   4056.00    9.617  2.00
   4058.00    9.619  2.00
   4060.00    9.621  2.00
   4062.00    9.630  2.00
   4064.00    9.643  2.00
   4066.00    9.650  2.00
   4068.00    9.643  2.00
   4070.00    9.637  2.00
   4072.00    9.636  2.00
   4074.00    9.642  2.00
   4076.00    9.652  2.00
   4078.00    9.654  2.00
   4080.00    9.641  2.00
   4082.00    9.616  2.00
   4084.00    9.602  2.00
   4086.00    9.595  2.00
   4088.00    9.587  2.00
   4090.00    9.579  2.00
   4092.00    9.578  2.00
   4094.00    9.588  2.00
   4096.00    9.602  2.00
   4098.00    9.635  2.00
   4100.00    9.706  2.00
   4102.00    9.772  2.00
   4104.00    9.762  2.00
   4106.00    9.684  2.00
   4108.00    9.619  2.00
   4110.00    9.593  2.00
   4112.00    9.580  2.00
   4114.00    9.566  2.00
   4116.00    9.562  2.00
   4118.00    9.569  2.00
   4120.00    9.580  2.00
   4122.00    9.582  2.00
   4124.00    9.575  2.00
   4126.00    9.566  2.00
   4128.00    9.563  2.00
   4130.00    9.571  2.00
   4132.00    9.583  2.00
   4134.00    9.586  2.00
   4136.00    9.571  2.00
   4138.00    9.551  2.00
   4140.00    9.544  2.00
   4142.00    9.553  2.00
   4144.00    9.565  2.00
   4146.00    9.565  2.00
   4148.00    9.555  2.00
   4150.00    9.550  2.00
   4152.00    9.554  2.00
   4154.00    9.558  2.00
   4156.00    9.557  2.00
   4158.00    9.549  2.00
   4160.00    9.542  2.00
   4162.00    9.540  2.00
   4164.00    9.536  2.00
   4166.00    9.532  2.00
   4168.00    9.531  2.00
   4170.00    9.539  2.00
   4172.00    9.556  2.00
   4174.00    9.573  2.00
   4176.00    9.579  2.00
   4178.00    9.567  2.00
   4180.00    9.554  2.00
   4182.00    9.546  2.00
   4184.00    9.546  2.00
   4186.00    9.550  2.00
   4188.00    9.551  2.00
   4190.00    9.543  2.00
   4192.00    9.531  2.00
   4194.00    9.520  2.00
   4196.00    9.525  2.00
   4198.00    9.535  2.00
   4200.00    9.548  2.00
   4202.00    9.548  2.00
   4204.00    9.543  2.00
   4206.00    9.536  2.00
   4208.00    9.529  2.00
   4210.00    9.528  2.00
   4212.00    9.527  2.00
   4214.00    9.535  2.00
