#CD-3018140                                                  
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   4435.08   10.171  2.74
   4437.82   10.153  2.74
   4440.56   10.154  2.74
   4443.30   10.171  2.74
   4446.04   10.151  2.74
   4448.78   10.147  2.74
   4451.52   10.158  2.74
   4454.26   10.166  2.74
   4457.00   10.163  2.74
   4459.74   10.152  2.74
   4462.48   10.166  2.74
   4465.22   10.169  2.74
   4467.96   10.161  2.74
   4470.70   10.159  2.74
   4473.44   10.143  2.74
   4476.18   10.139  2.74
   4478.92   10.144  2.74
   4481.66   10.146  2.74
   4484.40   10.143  2.74
   4487.14   10.140  2.74
   4489.88   10.136  2.74
   4492.62   10.150  2.74
   4495.36   10.143  2.74
   4498.10   10.135  2.74
   4500.84   10.150  2.74
   4503.58   10.137  2.74
   4506.32   10.140  2.74
   4509.06   10.142  2.74
   4511.80   10.144  2.74
   4514.54   10.144  2.74
   4517.28   10.143  2.74
   4520.02   10.136  2.74
   4522.76   10.144  2.74
   4525.50   10.141  2.74
   4528.24   10.148  2.74
   4530.98   10.145  2.74
   4533.72   10.154  2.74
   4536.46   10.144  2.74
   4539.20   10.134  2.74
   4541.94   10.136  2.74
   4544.68   10.137  2.74
   4547.42   10.152  2.74
   4550.16   10.148  2.74
   4552.90   10.144  2.74
   4555.64   10.142  2.74
   4558.38   10.132  2.74
   4561.12   10.132  2.74
   4563.86   10.143  2.74
   4566.60   10.132  2.74
   4569.34   10.127  2.74
   4572.08   10.127  2.74
   4574.82   10.124  2.74
   4577.56   10.128  2.74
   4580.30   10.119  2.74
   4583.04   10.129  2.74
   4585.78   10.122  2.74
   4588.52   10.117  2.74
   4591.26   10.117  2.74
   4594.00   10.119  2.74
   4596.74   10.114  2.74
   4599.48   10.120  2.74
   4602.22   10.108  2.74
   4604.96   10.104  2.74
   4607.70   10.108  2.74
   4610.44   10.111  2.74
   4613.18   10.107  2.74
   4615.92   10.113  2.74
   4618.66   10.107  2.74
   4621.40   10.097  2.74
   4624.14   10.096  2.74
   4626.88   10.107  2.74
   4629.62   10.095  2.74
   4632.36   10.102  2.74
   4635.10   10.101  2.74
   4637.84   10.100  2.74
   4640.58   10.089  2.74
   4643.32   10.096  2.74
   4646.06   10.097  2.74
   4648.80   10.099  2.74
   4651.54   10.099  2.74
   4654.28   10.095  2.74
   4657.02   10.102  2.74
   4659.76   10.102  2.74
   4662.50   10.101  2.74
   4665.24   10.096  2.74
   4667.98   10.093  2.74
   4670.72   10.093  2.74
   4673.46   10.096  2.74
   4676.20   10.091  2.74
   4678.94   10.096  2.74
   4681.68   10.088  2.74
   4684.42   10.087  2.74
   4687.16   10.087  2.74
   4689.90   10.082  2.74
   4692.64   10.086  2.74
   4695.38   10.094  2.74
   4698.12   10.088  2.74
   4700.86   10.084  2.74
   4703.60   10.096  2.74
   4706.34   10.100  2.74
   4709.08   10.086  2.74
   4711.82   10.074  2.74
   4714.56   10.080  2.74
   4717.30   10.092  2.74
   4720.04   10.082  2.74
   4722.78   10.077  2.74
   4725.52   10.076  2.74
   4728.26   10.075  2.74
   4731.00   10.080  2.74
   4733.74   10.082  2.74
   4736.48   10.075  2.74
   4739.22   10.064  2.74
   4741.96   10.072  2.74
   4744.70   10.077  2.74
   4747.44   10.086  2.74
   4750.18   10.081  2.74
   4752.92   10.075  2.74
   4755.66   10.089  2.74
   4758.40   10.087  2.74
   4761.14   10.086  2.74
   4763.88   10.074  2.74
   4766.62   10.068  2.74
   4769.36   10.077  2.74
   4772.10   10.075  2.74
   4774.84   10.077  2.74
   4777.58   10.078  2.74
   4780.32   10.072  2.74
   4783.06   10.069  2.74
   4785.80   10.069  2.74
   4788.54   10.074  2.74
   4791.28   10.074  2.74
   4794.02   10.067  2.74
   4796.76   10.068  2.74
   4799.50   10.067  2.74
   4802.24   10.069  2.74
   4804.98   10.071  2.74
   4807.72   10.071  2.74
   4810.46   10.071  2.74
   4813.20   10.067  2.74
   4815.94   10.061  2.74
   4818.68   10.056  2.74
   4821.42   10.059  2.74
   4824.16   10.071  2.74
   4826.90   10.079  2.74
   4829.64   10.074  2.74
   4832.38   10.070  2.74
   4835.12   10.082  2.74
   4837.86   10.085  2.74
   4840.60   10.072  2.74
   4843.34   10.083  2.74
   4846.08   10.103  2.74
   4848.82   10.117  2.74
   4851.56   10.143  2.74
   4854.30   10.176  2.74
   4857.04   10.263  2.74
   4859.78   10.429  2.74
   4862.52   10.441  2.74
   4865.26   10.290  2.74
   4868.00   10.187  2.74
   4870.74   10.144  2.74
   4873.48   10.117  2.74
   4876.22   10.095  2.74
   4878.96   10.079  2.74
   4881.70   10.071  2.74
   4884.44   10.071  2.74
   4887.18   10.069  2.74
