#G24-3                                                       
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   4451.52   10.733  2.74
   4454.26   10.759  2.74
   4457.00   10.772  2.74
   4459.74   10.765  2.74
   4462.48   10.756  2.74
   4465.22   10.751  2.74
   4467.96   10.752  2.74
   4470.70   10.736  2.74
   4473.44   10.741  2.74
   4476.18   10.733  2.74
   4478.92   10.740  2.74
   4481.66   10.751  2.74
   4484.40   10.740  2.74
   4487.14   10.728  2.74
   4489.88   10.730  2.74
   4492.62   10.723  2.74
   4495.36   10.728  2.74
   4498.10   10.732  2.74
   4500.84   10.735  2.74
   4503.58   10.726  2.74
   4506.32   10.703  2.74
   4509.06   10.724  2.74
   4511.80   10.723  2.74
   4514.54   10.729  2.74
   4517.28   10.709  2.74
   4520.02   10.710  2.74
   4522.76   10.730  2.74
   4525.50   10.727  2.74
   4528.24   10.732  2.74
   4530.98   10.728  2.74
   4533.72   10.748  2.74
   4536.46   10.741  2.74
   4539.20   10.715  2.74
   4541.94   10.715  2.74
   4544.68   10.712  2.74
   4547.42   10.715  2.74
   4550.16   10.729  2.74
   4552.90   10.720  2.74
   4555.64   10.731  2.74
   4558.38   10.715  2.74
   4561.12   10.694  2.74
   4563.86   10.710  2.74
   4566.60   10.684  2.74
   4569.34   10.699  2.74
   4572.08   10.704  2.74
   4574.82   10.702  2.74
   4577.56   10.700  2.74
   4580.30   10.692  2.74
   4583.04   10.695  2.74
   4585.78   10.702  2.74
   4588.52   10.684  2.74
   4591.26   10.689  2.74
   4594.00   10.689  2.74
   4596.74   10.681  2.74
   4599.48   10.681  2.74
   4602.22   10.689  2.74
   4604.96   10.675  2.74
   4607.70   10.676  2.74
   4610.44   10.678  2.74
   4613.18   10.684  2.74
   4615.92   10.681  2.74
   4618.66   10.681  2.74
   4621.40   10.662  2.74
   4624.14   10.685  2.74
   4626.88   10.676  2.74
   4629.62   10.660  2.74
   4632.36   10.666  2.74
   4635.10   10.664  2.74
   4637.84   10.656  2.74
