#G20-15                                                      
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   3972.02   11.850  2.74
   3974.76   11.563  2.74
   3977.50   11.423  2.74
   3980.24   11.346  2.74
   3982.98   11.328  2.74
   3985.72   11.295  2.74
   3988.46   11.263  2.74
   3991.20   11.289  2.74
   3993.94   11.260  2.74
   3996.68   11.287  2.74
   3999.42   11.266  2.74
   4002.16   11.248  2.74
   4004.90   11.272  2.74
   4007.64   11.270  2.74
   4010.38   11.237  2.74
   4013.12   11.231  2.74
   4015.86   11.223  2.74
   4018.60   11.222  2.74
   4021.34   11.220  2.74
   4024.08   11.212  2.74
   4026.82   11.222  2.74
   4029.56   11.215  2.74
   4032.30   11.263  2.74
   4035.04   11.250  2.74
   4037.78   11.203  2.74
   4040.52   11.202  2.74
   4043.26   11.219  2.74
   4046.00   11.238  2.74
   4048.74   11.209  2.74
   4051.48   11.185  2.74
   4054.22   11.196  2.74
   4056.96   11.211  2.74
   4059.70   11.199  2.74
   4062.44   11.237  2.74
   4065.18   11.226  2.74
   4067.92   11.227  2.74
   4070.66   11.212  2.74
   4073.40   11.226  2.74
   4076.14   11.242  2.74
   4078.88   11.229  2.74
   4081.62   11.221  2.74
   4084.36   11.217  2.74
   4087.10   11.221  2.74
   4089.84   11.222  2.74
   4092.58   11.240  2.74
   4095.32   11.309  2.74
   4098.06   11.404  2.74
   4100.80   11.546  2.74
   4103.54   11.560  2.74
   4106.28   11.363  2.74
   4109.02   11.258  2.74
   4111.76   11.254  2.74
   4114.50   11.207  2.74
   4117.24   11.198  2.74
   4119.98   11.205  2.74
   4122.72   11.183  2.74
   4125.46   11.170  2.74
   4128.20   11.173  2.74
   4130.94   11.174  2.74
   4133.68   11.188  2.74
   4136.42   11.186  2.74
   4139.16   11.136  2.74
   4141.90   11.144  2.74
   4144.64   11.179  2.74
   4147.38   11.157  2.74
   4150.12   11.153  2.74
   4152.86   11.168  2.74
   4155.60   11.160  2.74
   4158.34   11.149  2.74
   4161.08   11.134  2.74
   4163.82   11.136  2.74
   4166.56   11.139  2.74
   4169.30   11.155  2.74
   4172.04   11.168  2.74
   4174.78   11.177  2.74
   4177.52   11.168  2.74
   4180.26   11.145  2.74
   4183.00   11.152  2.74
   4185.74   11.145  2.74
   4188.48   11.156  2.74
   4191.22   11.162  2.74
   4193.96   11.136  2.74
   4196.70   11.145  2.74
   4199.44   11.153  2.74
   4202.18   11.143  2.74
   4204.92   11.143  2.74
   4207.66   11.124  2.74
   4210.40   11.115  2.74
   4213.14   11.122  2.74
   4215.88   11.155  2.74
   4218.62   11.155  2.74
   4221.36   11.136  2.74
   4224.10   11.147  2.74
   4226.84   11.196  2.74
   4229.58   11.153  2.74
   4232.32   11.133  2.74
   4235.06   11.135  2.74
   4237.80   11.132  2.74
   4240.54   11.123  2.74
   4243.28   11.113  2.74
   4246.02   11.133  2.74
   4248.76   11.138  2.74
   4251.50   11.136  2.74
   4254.24   11.089  2.74
   4256.98   11.110  2.74
   4259.72   11.116  2.74
   4262.46   11.095  2.74
   4265.20   11.112  2.74
   4267.94   11.093  2.74
   4270.68   11.134  2.74
   4273.42   11.124  2.74
   4276.16   11.102  2.74
   4278.90   11.099  2.74
   4281.64   11.105  2.74
   4284.38   11.091  2.74
   4287.12   11.120  2.74
   4289.86   11.103  2.74
   4292.60   11.139  2.74
   4295.34   11.128  2.74
   4298.08   11.163  2.74
   4300.82   11.213  2.74
   4303.56   11.202  2.74
   4306.30   11.181  2.74
   4309.04   11.185  2.74
   4311.78   11.158  2.74
   4314.52   11.130  2.74
   4317.26   11.098  2.74
   4320.00   11.096  2.74
   4322.74   11.112  2.74
   4325.48   11.144  2.74
   4328.22   11.137  2.74
   4330.96   11.120  2.74
   4333.70   11.155  2.74
   4336.44   11.240  2.74
   4339.18   11.413  2.74
   4341.92   11.422  2.74
   4344.66   11.237  2.74
   4347.40   11.153  2.74
   4350.14   11.116  2.74
   4352.88   11.120  2.74
   4355.62   11.063  2.74
   4358.36   11.048  2.74
   4361.10   11.042  2.74
   4363.84   11.030  2.74
   4366.58   11.039  2.74
   4369.32   11.028  2.74
   4372.06   11.058  2.74
   4374.80   11.059  2.74
   4377.54   11.032  2.74
   4380.28   11.027  2.74
