# File generated by CMD 2.3 (http://stev.oapd.inaf.it/cmd) on Thu Jul 21 02:44:25 CEST 2011
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.01900		Age = 	5.000e+09 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF
	9.70	1.2640831470	1.2574	1.6279	3.6534	2.4690	0.700	3.397	2.373	1.189	0.553	0.026	-0.763	-1.400	-1.483	0.4787	0.0000	1.0	1	-14.353	3.1970598698
	9.70	1.2645709515	1.2575	1.6896	3.6499	2.3935	0.546	3.324	2.259	1.056	0.411	-0.125	-0.927	-1.574	-1.660	0.4787	0.0000	1.1	1	-14.353	3.1971404552
	9.70	1.2650901079	1.2574	1.7662	3.6456	2.2999	0.355	3.242	2.126	0.899	0.240	-0.308	-1.129	-1.791	-1.879	0.4787	0.0000	1.3	1	-14.353	3.1972260475
	9.70	1.2654687166	1.2573	1.8272	3.6422	2.2252	0.202	3.178	2.020	0.774	0.104	-0.455	-1.290	-1.963	-2.054	0.4787	0.0000	1.5	1	-14.352	3.1972885132
	9.70	1.2658494711	1.2570	1.8932	3.6382	2.1430	0.037	3.118	1.909	0.641	-0.042	-0.612	-1.464	-2.152	-2.246	0.4787	0.0000	1.7	1	-14.351	3.1973512173
	9.70	1.2661308050	1.2566	1.9488	3.6347	2.0733	-0.102	3.069	1.817	0.529	-0.164	-0.744	-1.612	-2.311	-2.407	0.4787	0.0000	1.9	1	-14.350	3.1973974705
	9.70	1.2663789988	1.2562	2.0073	3.6310	1.9997	-0.248	3.021	1.722	0.412	-0.293	-0.884	-1.767	-2.479	-2.578	0.4787	0.0000	2.2	1	-14.349	3.1974384785
	9.70	1.2666271925	1.2556	2.0690	3.6268	1.9211	-0.402	2.981	1.625	0.292	-0.427	-1.029	-1.931	-2.657	-2.760	0.4787	0.0000	2.5	1	-14.347	3.1974792480
	9.70	1.2668435574	1.2549	2.1302	3.6229	1.8441	-0.555	2.943	1.532	0.175	-0.557	-1.174	-2.092	-2.832	-2.938	0.4787	0.0000	2.9	1	-14.344	3.1975147724
	9.70	1.2670552731	1.2539	2.1982	3.6180	1.7562	-0.726	2.921	1.444	0.058	-0.693	-1.332	-2.273	-3.029	-3.140	0.4787	0.0000	3.4	1	-14.342	3.1975495815
